SiteCode,MT,MTLabel,MTGroup,DateOut,NetSTN,BillCustomerType
NG,100,Refuse,REFUSE,2022-05-31,0.97,Commercial
27,100,Refuse,REFUSE,2022-05-31,0.3,Commercial
NG,100,Refuse,REFUSE,2022-05-31,0.9,Commercial
NG,100,Refuse,REFUSE,2022-05-31,0.88,Commercial
27,100,Refuse,REFUSE,2022-05-31,2.1,Commercial
NG,300,Green,GREEN,2022-05-31,4.3,Contained
NG,100,Refuse,REFUSE,2022-05-31,0.86,Commercial
NG,100,Refuse,REFUSE,2022-05-31,0.61,Commercial
27,100,Refuse,REFUSE,2022-05-31,0.68,Commercial
NG,100,Refuse,REFUSE,2022-05-31,2.61,Commercial
NG,100,Refuse,REFUSE,2022-05-31,1.25,Commercial
27,100,Refuse,REFUSE,2022-05-31,0.71,Commercial
NG,100,Refuse,REFUSE,2022-05-31,0.53,Residential
NG,100,Refuse,REFUSE,2022-05-31,0.37,Commercial
NG,100,Refuse,REFUSE,2022-05-31,6.68,Contained
27,100,Refuse,REFUSE,2022-05-31,1.57,Commercial
NG,100,Refuse,REFUSE,2022-05-31,5.34,Commercial
NG,200,Recycle,RECYCLE,2022-05-31,4.26,AR
27,100,Refuse,REFUSE,2022-05-31,0.84,Commercial
NG,100,Refuse,REFUSE,2022-05-31,0.49,Commercial
27,100,Refuse,REFUSE,2022-05-31,2.96,Commercial
27,100,Refuse,REFUSE,2022-05-31,1.81,Commercial
27,100,Refuse,REFUSE,2022-05-31,0.72,Commercial
NG,100,Refuse,REFUSE,2022-05-31,1.08,Commercial
NG,100,Refuse,REFUSE,2022-05-31,1.09,Commercial
27,100,Refuse,REFUSE,2022-05-31,0.46,Commercial
27,100,Refuse,REFUSE,2022-05-31,4.26,Commercial
NG,100,Refuse,REFUSE,2022-05-31,1.08,Commercial
NG,100,Refuse,REFUSE,2022-05-31,0.74,Commercial
27,100,Refuse,REFUSE,2022-05-31,0.21,Commercial
NG,100,Refuse,REFUSE,2022-05-31,2.7,Commercial
NG,100,Refuse,REFUSE,2022-05-31,0.7,Commercial
27,100,Refuse,REFUSE,2022-05-31,0.45,Commercial
27,100,Refuse,REFUSE,2022-05-31,0.57,Commercial
NG,100,Refuse,REFUSE,2022-05-31,1.05,Commercial
NG,200,Recycle,RECYCLE,2022-05-31,4.32,AR
27,100,Refuse,REFUSE,2022-05-31,0.74,Commercial
NG,100,Refuse,REFUSE,2022-05-31,4.81,Commercial
27,100,Refuse,REFUSE,2022-05-31,10.79,Contained
27,200,Recycle,RECYCLE,2022-05-31,6.86,Contained
27,100,Refuse,REFUSE,2022-05-31,0.43,Commercial
NG,100,Refuse,REFUSE,2022-05-31,1.34,Commercial
27,100,Refuse,REFUSE,2022-05-31,9.73,Commercial
27,100,Refuse,REFUSE,2022-05-31,0.14,Commercial
NG,100,Refuse,REFUSE,2022-05-31,0.97,Commercial
NG,100,Refuse,REFUSE,2022-05-31,0.21,Commercial
NG,100,Refuse,REFUSE,2022-05-31,0.56,Commercial
NG,100,Refuse,REFUSE,2022-05-31,0.69,Commercial
27,100,Refuse,REFUSE,2022-05-31,0.78,Commercial
27,100,Refuse,REFUSE,2022-05-31,0.76,Commercial
NG,100,Refuse,REFUSE,2022-05-31,0.46,Commercial
NG,100,Refuse,REFUSE,2022-05-31,0.66,Commercial
27,100,Refuse,REFUSE,2022-05-31,0.34,Commercial
27,100,Refuse,REFUSE,2022-05-31,0.45,Commercial
27,100,Refuse,REFUSE,2022-05-31,2.69,Commercial
27,100,Refuse,REFUSE,2022-05-31,0.35,Commercial
NG,100,Refuse,REFUSE,2022-05-31,0.99,Commercial
27,100,Refuse,REFUSE,2022-05-31,0.17,Commercial
NG,100,Refuse,REFUSE,2022-05-31,1.24,Commercial
NG,200,Recycle,RECYCLE,2022-05-31,2.92,AR
27,100,Refuse,REFUSE,2022-05-31,0.59,Commercial
NG,100,Refuse,REFUSE,2022-05-31,0.1,Commercial
NG,100,Refuse,REFUSE,2022-05-31,1.06,Commercial
27,100,Refuse,REFUSE,2022-05-31,0.48,Commercial
NG,100,Refuse,REFUSE,2022-05-31,0.76,Commercial
27,100,Refuse,REFUSE,2022-05-31,8.37,Contained
NG,100,Refuse,REFUSE,2022-05-31,0.19,Commercial
27,100,Refuse,REFUSE,2022-05-31,0.89,Commercial
NG,100,Refuse,REFUSE,2022-05-31,0.98,Commercial
NG,100,Refuse,REFUSE,2022-05-31,1.51,Commercial
NG,100,Refuse,REFUSE,2022-05-31,0.44,Commercial
NG,100,Refuse,REFUSE,2022-05-31,0.38,Commercial
NG,300,Green,GREEN,2022-05-31,1.45,Commercial
NG,300,Green,GREEN,2022-05-31,2.66,Commercial
27,100,Refuse,REFUSE,2022-05-31,0.36,Commercial
27,100,Refuse,REFUSE,2022-05-31,1.43,Residential
NG,100,Refuse,REFUSE,2022-05-31,1.56,Commercial
