SiteCode,MT,MTLabel,MTGroup,DateOut,NetSTN,BillCustomerType
27,100,Refuse,REFUSE,2022-03-31,10.65,Contained
27,100,Refuse,REFUSE,2022-03-31,9.29,Uncontained
27,100,Refuse,REFUSE,2022-03-31,2.82,AR
27,100,Refuse,REFUSE,2022-03-31,7.13,Contained
27,200,Recycle,RECYCLE,2022-03-31,4.44,Contained
27,200,Recycle,RECYCLE,2022-03-31,3.28,Contained
NG,200,Recycle,RECYCLE,2022-03-31,4.05,Reciprocal
NG,200,Recycle,RECYCLE,2022-03-31,1.79,Reciprocal
NG,200,Recycle,RECYCLE,2022-03-31,4.76,Reciprocal
27,100,Refuse,REFUSE,2022-03-31,7.52,Uncontained
27,200,Recycle,RECYCLE,2022-03-31,4.6,Contained
NG,100,Refuse,REFUSE,2022-03-31,11.83,Reciprocal
27,200,Recycle,RECYCLE,2022-03-31,4.23,Contained
NG,100,Refuse,REFUSE,2022-03-31,10.22,Reciprocal
27,100,Refuse,REFUSE,2022-03-31,7.58,Uncontained
27,100,Refuse,REFUSE,2022-03-31,7.25,Uncontained
27,200,Recycle,RECYCLE,2022-03-31,3.8,Contained
27,200,Recycle,RECYCLE,2022-03-31,3.35,Contained
27,200,Recycle,RECYCLE,2022-03-31,4.18,Contained
27,200,Recycle,RECYCLE,2022-03-31,3.64,Contained
27,100,Refuse,REFUSE,2022-03-31,8.24,Uncontained
27,100,Refuse,REFUSE,2022-03-31,3.69,Uncontained
27,200,Recycle,RECYCLE,2022-03-31,3.4,Contained
NG,100,Refuse,REFUSE,2022-03-31,13.96,Reciprocal
27,100,Refuse,REFUSE,2022-03-31,6.33,Uncontained
27,300,Green,GREEN,2022-03-31,3.78,Contained
27,100,Refuse,REFUSE,2022-03-31,8.48,Contained
27,100,Refuse,REFUSE,2022-03-31,11.61,Uncontained
27,200,Recycle,RECYCLE,2022-03-31,5.06,Contained
27,200,Recycle,RECYCLE,2022-03-31,5.58,Contained
27,200,Recycle,RECYCLE,2022-03-31,5.18,Contained
NG,200,Recycle,RECYCLE,2022-03-31,0.02,Reciprocal
NG,200,Recycle,RECYCLE,2022-03-31,3.15,Reciprocal
27,100,Refuse,REFUSE,2022-03-31,9.44,Reciprocal
NG,200,Recycle,RECYCLE,2022-03-31,0.25,Reciprocal
