NetSTN,GREEN,LANDFILL,RECYCLE,REFUSE,AR,Commercial,Contained,Non-Profit,Other,Other Dept,Reciprocal,Residential,Special Ops,Uncontained,DateOut
8.93,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4515 
1.18,1,0,0,0,0,0,1,0,0,0,0,0,0,0,4515 
0.29,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4515 
4.93,0,0,1,0,0,0,0,0,0,0,1,0,0,0,4515 
9.6,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4515 
9.06,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4515 
9.07,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4515 
9.14,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4515 
4.02,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4515 
14.09,0,0,0,1,0,0,0,0,0,0,1,0,0,0,4515 
8.6,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4515 
5.3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,4515 
9.89,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4515 
4.3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,4515 
7.48,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4515 
3.8,0,0,1,0,0,0,1,0,0,0,0,0,0,0,4515 
2.64,0,0,1,0,0,0,0,0,0,0,1,0,0,0,4515 
9.22,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4515 
2.22,0,0,1,0,0,0,0,0,0,0,1,0,0,0,4515 
6.05,0,0,1,0,0,0,1,0,0,0,0,0,0,0,4515 
4.04,0,0,1,0,0,0,1,0,0,0,0,0,0,0,4515 
9.42,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4515 
4.55,0,0,1,0,0,0,1,0,0,0,0,0,0,0,4515 
5.18,0,0,1,0,0,0,1,0,0,0,0,0,0,0,4515 
8.73,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4515 
1.83,0,0,1,0,0,0,1,0,0,0,0,0,0,0,4515 
6.98,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4515 
11.59,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4515 
7.69,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4515 
3.02,0,0,1,0,0,0,1,0,0,0,0,0,0,0,4515 
9.55,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4515 
10.05,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4515 
2.42,1,0,0,0,0,0,0,0,0,0,1,0,0,0,4515 
8.64,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4515 
3.88,0,0,1,0,0,0,1,0,0,0,0,0,0,0,4515 
1.63,0,0,0,1,1,0,0,0,0,0,0,0,0,0,4515 
3.27,0,0,0,1,0,0,0,1,0,0,0,0,0,0,4515 
1.34,0,0,0,1,0,0,0,1,0,0,0,0,0,0,4515 
3.34,0,0,1,0,0,0,0,0,0,0,1,0,0,0,4515 
1.37,0,0,0,1,1,0,0,0,0,0,0,0,0,0,4515 
7.33,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4515 
3.76,0,0,0,1,1,0,0,0,0,0,0,0,0,0,4515 
0.21,0,0,1,0,0,0,0,0,0,0,1,0,0,0,4515 
9.14,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4515 
9.21,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4515 
5.33,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4515 
0.99,0,0,1,0,0,0,1,0,0,0,0,0,0,0,4515 
3.31,0,0,1,0,0,0,1,0,0,0,0,0,0,0,4515 
2.82,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4515 
6.13,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4515 
1.45,0,0,0,1,1,0,0,0,0,0,0,0,0,0,4515 
2.49,0,0,1,0,0,0,0,0,0,0,1,0,0,0,4515 
4.05,0,0,1,0,0,0,1,0,0,0,0,0,0,0,4515 
