NetSTN,GREEN,LANDFILL,RECYCLE,REFUSE,AR,Commercial,Contained,Non-Profit,Other,Other Dept,Reciprocal,Residential,Special Ops,Uncontained,DateOut
8.11,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4485 
2.86,0,0,1,0,0,0,1,0,0,0,0,0,0,0,4485 
7.01,0,0,1,0,0,0,1,0,0,0,0,0,0,0,4485 
6.93,0,0,1,0,0,0,1,0,0,0,0,0,0,0,4485 
1.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,4485 
2.21,0,0,1,0,0,0,1,0,0,0,0,0,0,0,4485 
3.28,0,0,1,0,0,0,1,0,0,0,0,0,0,0,4485 
8.7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4485 
1.95,0,0,1,0,0,0,1,0,0,0,0,0,0,0,4485 
9.42,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4485 
2.4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,4485 
3.26,0,0,1,0,0,0,1,0,0,0,0,0,0,0,4485 
10.73,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4485 
4.37,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4485 
1.13,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4485 
0.64,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4485 
1.33,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4485 
0.5,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4485 
0.36,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4485 
1.14,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4485 
0.24,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4485 
3.05,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4485 
2.17,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4485 
0.36,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4485 
1.73,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4485 
