NetSTN,GREEN,LANDFILL,RECYCLE,REFUSE,AR,Commercial,Contained,Non-Profit,Other,Other Dept,Reciprocal,Residential,Special Ops,Uncontained,DateOut
0.29,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4362 
0.56,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4362 
1.2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4362 
0.47,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4362 
2.79,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4362 
1.21,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4362 
1.32,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4362 
2.43,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4362 
0.75,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4362 
1.51,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4362 
1.98,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4362 
0.08,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4362 
0.17,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4362 
1.73,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4362 
2.71,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4362 
2.15,1,0,0,0,0,1,0,0,0,0,0,0,0,0,4362 
0.25,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4362 
1.23,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4362 
0.33,1,0,0,0,0,1,0,0,0,0,0,0,0,0,4362 
0.55,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4362 
2.42,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4362 
1.39,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4362 
1.03,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4362 
0.06,1,0,0,0,0,1,0,0,0,0,0,0,0,0,4362 
1.26,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4362 
0.89,1,0,0,0,0,0,0,0,0,0,0,1,0,0,4362 
1.78,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4362 
0.48,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4362 
0.45,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4362 
1.29,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4362 
1.89,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4362 
1.05,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4362 
0.34,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4362 
1.13,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4362 
0.4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4362 
1.04,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4362 
0.95,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4362 
1.11,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4362 
0.92,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4362 
1.53,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4362 
0.68,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4362 
0.35,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4362 
0.19,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4362 
0.27,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4362 
1.15,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4362 
0.48,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4362 
0.96,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4362 
0.3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4362 
0.36,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4362 
0.25,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4362 
1.36,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4362 
0.49,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4362 
0.89,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4362 
0.23,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4362 
1.33,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4362 
2.87,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4362 
1.36,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4362 
1.72,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4362 
0.57,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4362 
0.92,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4362 
0.34,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4362 
0.74,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4362 
1.18,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4362 
0.22,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4362 
2.11,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4362 
0.29,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4362 
0.2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4362 
0.41,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4362 
1.08,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4362 
1.51,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4362 
0.35,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4362 
0.47,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4362 
0.76,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4362 
0.16,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4362 
3.57,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4362 
1.08,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4362 
5.61,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4362 
2.03,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4362 
0.99,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4362 
3.31,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4362 
0.45,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4362 
0.86,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4362 
0.31,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4362 
0.87,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4362 
0.6,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4362 
0.18,1,0,0,0,0,1,0,0,0,0,0,0,0,0,4362 
1.2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4362 
2.63,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4362 
1.6,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4362 
0.56,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4362 
1.1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4362 
0.6,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4362 
0.76,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4362 
