Row ID,Site,Year,Month,Month Date,Usage Charges,kW,Solar Production,Total Building Energy Use kWh,Time of Use Plan Flag,On Peak kWh,Shoulder Peak kWh,Off Peak kWh,Total Net Billable,Solar Savings,SRP charges Without Solar,Owner
914,PD Fiesta Substn,2022,June,06/01/2022,5665.31,120.6,0,57713,false,,,,,-193.911269200001,5471.3987308,Tesla
915,RM Multigen,2022,June,06/01/2022,7303.89,159,43052,79292,false,,,,,93.3383380000005,7397.228338,Tesla
916,RM PD,2022,June,06/01/2022,3486.81,76,29401,37395,false,,,,,34.9349630000002,3521.744963,Tesla
917,Solfocus,2022,June,06/01/2022,205.29,111.1,2741,2611,false,,,,,665.65901855,870.94901855,City
918,Solid Waste HHM,2022,June,06/01/2022,1961.6,28,3002,8665,false,,,,,-978.265043,983.334957,City
919,EMSC and RM Library,2022,July,07/01/2022,29130.47,491.4,63782,276401,true,37389,52724,122506,212619,68.7937661500037,29199.26376615,Tesla
920,Fire Stn 212 PD,2022,July,07/01/2022,6029.88,111.6,24031,54390,false,,,,,23.2059057999986,6053.0859058,Tesla
921,Fire Stn 219,2022,July,07/01/2022,2247.3,42.9,917,19527,false,,,,,-3.94515440000032,2243.3548456,City
922,Fire Stn 220,2022,July,07/01/2022,2332.95,47.1,2520,21824,false,,,,,155.10838185,2488.05838185,City
923,PD Fiesta Substn,2022,July,07/01/2022,6876.47,121.2,12057,51466,false,,,,,-846.1113312,6030.3586688,Tesla
924,RM Multigen,2022,July,07/01/2022,13023.01,283.9,3585,101155,false,,,,,-311.116155300002,12711.8938447,Tesla
925,RM PD,2022,July,07/01/2022,3905.8,72.5,26344,39734,false,,,,,348.27771705,4254.07771705,Tesla
926,Solfocus,2022,July,07/01/2022,1508.86,239.1,2707,2956,false,,,,,686.9357737,2195.7957737,City
927,Solid Waste HHM,2022,July,07/01/2022,1451.77,28.8,3086,11629,false,,,,,-43.2097785499998,1408.56022145,City
928,EMSC and RM Library,2022,August,08/01/2022,26842.95,432,55716,265161,true,33329,46033,130083,209445,408.337150450003,27251.28715045,Tesla
929,Fire Stn 212 PD,2022,August,08/01/2022,4852.95,96.8,7045,50048,false,,,,,605.021789500001,5457.9717895,Tesla
930,Fire Stn 219,2022,August,08/01/2022,2245.52,47.5,824,18179,false,,,,,-9.27549269999963,2236.2445073,City
931,Fire Stn 220,2022,August,08/01/2022,2468.43,45.3,2392,23958,false,,,,,136.80298825,2605.23298825,City
932,PD Fiesta Substn,2022,August,08/01/2022,5340.69,108.6,41682,60421,false,,,,,1083.87169775,6424.56169775,Tesla
933,RM Multigen,2022,August,08/01/2022,10382.61,188.4,0,90299,false,,,,,-288.817250250002,10093.79274975,Tesla
934,RM PD,2022,August,08/01/2022,3363.86,71,24909,37627,false,,,,,711.20825665,4075.06825665,Tesla
935,Solfocus,2022,August,08/01/2022,433.7,80.2,2180,3134,false,,,,,554.9657118,988.6657118,City
936,Solid Waste HHM,2022,August,08/01/2022,1162.13,26.8,2926,10923,false,,,,,157.51868575,1319.64868575,City
937,EMSC and RM Library,2022,September,09/01/2022,23729.56,423.7,50438,250020,true,46722,61189,142109,250020,-1727.2410389,22002.3189611,Tesla
938,Fire Stn 212 PD,2022,September,09/01/2022,4320.48,84.1,13099,44091,false,,,,,-262.7653297,4057.7146703,Tesla
939,Fire Stn 219,2022,September,09/01/2022,1789.36,44.1,848,17211,false,,,,,-4.06648969999969,1785.2935103,City
940,Fire Stn 220,2022,September,09/01/2022,2119.57,48.8,2339,23371,false,,,,,114.3538094,2233.9238094,City
941,PD Fiesta Substn,2022,September,09/01/2022,4639.15,109.9,39608,57797,false,,,,,664.535465700001,5303.6854657,Tesla
942,RM Multigen,2022,September,09/01/2022,9001.31,205,0,89279,false,,,,,-256.927227999999,8744.382772,Tesla
943,RM PD,2022,September,09/01/2022,2651.98,62.5,20766,29705,false,,,,,186.4448775,2838.4248775,Tesla
944,Solfocus,2022,September,09/01/2022,1845.97,256.7,2612,10734,false,,,,,616.1268842,2462.0968842,City
945,Solid Waste HHM,2022,September,09/01/2022,2166.53,28,2490,8576,false,,,,,-1190.6574082,975.8725918,City
946,EMSC and RM Library,2022,October,10/01/2022,19592.87,376.4,44679,205984,true,38718,49151,118115,205984,-1018.9362638,18573.9337362,Tesla
947,Fire Stn 212 PD,2022,October,10/01/2022,2586.42,61.1,9917,28114,false,,,,,133.127835299999,2719.5478353,Tesla
948,Fire Stn 219,2022,October,10/01/2022,1447.3,40.4,802,13263,false,,,,,24.8626653999997,1472.1626654,City
949,Fire Stn 220,2022,October,10/01/2022,1681.58,39.8,2188,18562,false,,,,,116.0184604,1797.5984604,City
950,PD Fiesta Substn,2022,October,10/01/2022,3348.06,98.1,37768,45102,false,,,,,996.9164003,4344.9764003,Tesla
951,RM Multigen,2022,October,10/01/2022,6885.68,160.6,0,67304,false,,,,,-187.982921200001,6697.6970788,Tesla
952,RM PD,2022,October,10/01/2022,2292.75,52.9,20535,28013,false,,,,,288.2634727,2581.0134727,Tesla
953,Solfocus,2022,October,10/01/2022,2575.17,256.6,2441,17340,false,,,,,550.9228755,3126.0928755,City
954,Solid Waste HHM,2022,October,10/01/2022,1726.52,22.1,2464,7028,false,,,,,-929.5931191,796.9268809,City
955,EMSC and RM Library,2022,November,11/01/2022,13832.08,349.4,34190,150381,true,19756,20295,76140,116191,-1682.52189945,12149.55810055,Tesla
956,Fire Stn 212 PD,2022,November,11/01/2022,2887.48,78.1,8242,30376,false,,,,,-319.023504025,2568.456495975,Tesla
957,Fire Stn 219,2022,November,11/01/2022,756.37,31.6,802,7481,false,,,,,-13.3493721499999,743.02062785,City
958,Fire Stn 220,2022,November,11/01/2022,1022.53,30.8,1987,12493,false,,,,,34.4492438000002,1056.9792438,City
959,PD Fiesta Substn,2022,November,11/01/2022,2272.97,75.1,31950,33688,false,,,,,432.141977124999,2705.111977125,Tesla
960,RM Multigen,2022,November,11/01/2022,4258.14,120.5,25492,48340,false,,,,,-233.667830625001,4024.472169375,Tesla
961,RM PD,2022,November,11/01/2022,1946.49,52.9,20535,28013,false,,,,,191.374496075,2137.864496075,Tesla
962,Solfocus,2022,November,11/01/2022,1891.61,258.1,2154,12585,false,,,,,371.99806175,2263.60806175,City
963,Solid Waste HHM,2022,November,11/01/2022,1326.25,21.3,1925,5699,false,,,,,-772.16149625,554.08850375,City
964,EMSC and RM Library,2022,December,12/01/2022,15039.6,393.7,25092,162471,true,24540,22473,90366,137379,-1718.066067125,13321.533932875,Tesla
965,Fire Stn 212 PD,2022,December,12/01/2022,2617.28,66.3,6424,27752,false,,,,,-329.810230275001,2287.469769725,Tesla
966,Fire Stn 219,2022,December,12/01/2022,836.15,31.7,618,8281,false,,,,,-36.40874075,799.74125925,City
967,Fire Stn 220,2022,December,12/01/2022,715.52,22.2,1457,10137,false,,,,,113.47406795,828.99406795,City
968,PD Fiesta Substn,2022,December,12/01/2022,2596.45,76.7,23176,33939,false,,,,,141.281407725,2737.731407725,Tesla
969,RM Multigen,2022,December,12/01/2022,4122.84,112.8,21492,47664,false,,,,,-227.530530500001,3895.3094695,Tesla
970,RM PD,2022,December,12/01/2022,1972.19,53.6,12499,9839,false,,,,,-928.31408775,1043.87591225,Tesla
971,Solfocus,2022,December,12/01/2022,1007.08,201.5,1507,3947,false,,,,,310.32016525,1317.40016525,City
972,Solid Waste HHM,2022,December,12/01/2022,1287.88,23.6,1537,6595,false,,,,,-656.67534685,631.20465315,City
973,EMSC and RM Library,2023,January,01/01/2023,15226.63,410.6,26897,166102,true,23808,20275,95121,139204,-1509.31286095,13717.31713905,Tesla
974,Fire Stn 212 PD,2023,January,01/01/2023,2668.41,67.9,9155,28532,false,,,,,-320.656109875,2347.753890125,Tesla
975,Fire Stn 219,2023,January,01/01/2023,955.35,36.1,554,9358,false,,,,,-52.7575665000001,902.5924335,City
976,Fire Stn 220,2023,January,01/01/2023,740.59,21.1,1350,10072,false,,,,,71.603319425,812.193319425,City
977,PD Fiesta Substn,2023,January,01/01/2023,2655.31,84.5,25551,35078,false,,,,,237.015565974999,2892.325565975,Tesla
978,RM Multigen,2023,January,01/01/2023,4010.66,107.6,24289,46727,false,,,,,-227.7045942,3782.9554058,Tesla
979,RM PD,2023,January,01/01/2023,1972.19,53.6,12499,22338,false,,,,,-122.5782145,1849.6117855,Tesla
980,Solfocus,2023,January,01/01/2023,2091.26,261.5,1446,12776,false,,,,,203.855982,2295.115982,City
981,Solid Waste HHM,2023,January,01/01/2023,1363.74,23.4,1948,6536,false,,,,,-737.9148322,625.8251678,City
982,EMSC and RM Library,2023,February,02/01/2023,13482.11,386.3,29781,142798,true,,,,,-1279.554725075,12202.555274925,Tesla
983,Fire Stn 212 PD,2023,February,02/01/2023,2845.58,65.9,11611,31130,false,,,,,-386.326937775,2459.253062225,Tesla
984,Fire Stn 219,2023,February,02/01/2023,894.29,36.6,714,8006,false,,,,,-83.4004658999999,810.8895341,City
985,Fire Stn 220,2023,February,02/01/2023,637.89,23.7,1740,7102,false,,,,,29.4888207,667.3788207,City
986,PD Fiesta Substn,2023,February,02/01/2023,2111.49,78,28087,30206,false,,,,,446.8578242,2558.3478242,Tesla
987,RM Multigen,2023,February,02/01/2023,3585.57,111.4,27923,42468,false,,,,,20.95196545,3606.52196545,Tesla
988,RM PD,2023,February,02/01/2023,1822.07,55.4,16051,21397,false,,,,,0.260781250000036,1822.33078125,Tesla
989,Solfocus,2023,February,02/01/2023,2537.87,260,1733,18727,false,,,,,209.60433025,2747.47433025,City
990,Solid Waste HHM,2023,February,02/01/2023,1282.46,23.6,2003,5455,false,,,,,-731.19721985,551.26278015,City
991,EMSC and RM Library,2023,March,03/01/2023,,,,,true,,,,,0,0,Tesla
992,Fire Stn 212 PD,2023,March,03/01/2023,,,,,false,,,,,0,0,Tesla
993,Fire Stn 219,2023,March,03/01/2023,,,,,false,,,,,0,0,City
994,Fire Stn 220,2023,March,03/01/2023,,,,,false,,,,,0,0,City
995,PD Fiesta Substn,2023,March,03/01/2023,,,,,false,,,,,0,0,Tesla
996,RM Multigen,2023,March,03/01/2023,,,,,false,,,,,0,0,Tesla
997,RM PD,2023,March,03/01/2023,,,,,false,,,,,0,0,Tesla
998,Solfocus,2023,March,03/01/2023,,,,,false,,,,,0,0,City
999,Solid Waste HHM,2023,March,03/01/2023,,,,,false,,,,,0,0,City
1000,EMSC and RM Library,2023,April,04/01/2023,,,,,true,,,,,0,0,Tesla
1001,Fire Stn 212 PD,2023,April,04/01/2023,,,,,false,,,,,0,0,Tesla
1002,Fire Stn 219,2023,April,04/01/2023,,,,,false,,,,,0,0,City
1003,Fire Stn 220,2023,April,04/01/2023,,,,,false,,,,,0,0,City
1004,PD Fiesta Substn,2023,April,04/01/2023,,,,,false,,,,,0,0,Tesla
1005,RM Multigen,2023,April,04/01/2023,,,,,false,,,,,0,0,Tesla
1006,RM PD,2023,April,04/01/2023,,,,,false,,,,,0,0,Tesla
1007,Solfocus,2023,April,04/01/2023,,,,,false,,,,,0,0,City
1008,Solid Waste HHM,2023,April,04/01/2023,,,,,false,,,,,0,0,City
1009,EMSC and RM Library,2023,May,05/01/2023,,,,,true,,,,,0,0,Tesla
1010,Fire Stn 212 PD,2023,May,05/01/2023,,,,,false,,,,,0,0,Tesla
1011,Fire Stn 219,2023,May,05/01/2023,,,,,false,,,,,0,0,City
1012,Fire Stn 220,2023,May,05/01/2023,,,,,false,,,,,0,0,City
1013,PD Fiesta Substn,2023,May,05/01/2023,,,,,false,,,,,0,0,Tesla
1014,RM Multigen,2023,May,05/01/2023,,,,,false,,,,,0,0,Tesla
1015,RM PD,2023,May,05/01/2023,,,,,false,,,,,0,0,Tesla
1016,Solfocus,2023,May,05/01/2023,,,,,false,,,,,0,0,City
1017,Solid Waste HHM,2023,May,05/01/2023,,,,,false,,,,,0,0,City
1018,EMSC and RM Library,2023,June,06/01/2023,,,,,true,,,,,0,0,Tesla
1019,Fire Stn 212 PD,2023,June,06/01/2023,,,,,false,,,,,0,0,Tesla
1020,Fire Stn 219,2023,June,06/01/2023,,,,,false,,,,,0,0,City
1021,Fire Stn 220,2023,June,06/01/2023,,,,,false,,,,,0,0,City
1022,PD Fiesta Substn,2023,June,06/01/2023,,,,,false,,,,,0,0,Tesla
1023,RM Multigen,2023,June,06/01/2023,,,,,false,,,,,0,0,Tesla
1024,RM PD,2023,June,06/01/2023,,,,,false,,,,,0,0,Tesla
1025,Solfocus,2023,June,06/01/2023,,,,,false,,,,,0,0,City
1026,Solid Waste HHM,2023,June,06/01/2023,,,,,false,,,,,0,0,City
1027,EMSC and RM Library,2023,July,07/01/2023,,,,,true,,,,,0,0,Tesla
1028,Fire Stn 212 PD,2023,July,07/01/2023,,,,,false,,,,,0,0,Tesla
1029,Fire Stn 219,2023,July,07/01/2023,,,,,false,,,,,0,0,City
1030,Fire Stn 220,2023,July,07/01/2023,,,,,false,,,,,0,0,City
1031,PD Fiesta Substn,2023,July,07/01/2023,,,,,false,,,,,0,0,Tesla
1032,RM Multigen,2023,July,07/01/2023,,,,,false,,,,,0,0,Tesla
1033,RM PD,2023,July,07/01/2023,,,,,false,,,,,0,0,Tesla
1034,Solfocus,2023,July,07/01/2023,,,,,false,,,,,0,0,City
1035,Solid Waste HHM,2023,July,07/01/2023,,,,,false,,,,,0,0,City
1036,EMSC and RM Library,2023,August,08/01/2023,,,,,true,,,,,0,0,Tesla
1037,Fire Stn 212 PD,2023,August,08/01/2023,,,,,false,,,,,0,0,Tesla
1038,Fire Stn 219,2023,August,08/01/2023,,,,,false,,,,,0,0,City
1039,Fire Stn 220,2023,August,08/01/2023,,,,,false,,,,,0,0,City
1040,PD Fiesta Substn,2023,August,08/01/2023,,,,,false,,,,,0,0,Tesla
1041,RM Multigen,2023,August,08/01/2023,,,,,false,,,,,0,0,Tesla
1042,RM PD,2023,August,08/01/2023,,,,,false,,,,,0,0,Tesla
1043,Solfocus,2023,August,08/01/2023,,,,,false,,,,,0,0,City
1044,Solid Waste HHM,2023,August,08/01/2023,,,,,false,,,,,0,0,City
1045,EMSC and RM Library,2023,September,09/01/2023,,,,,true,,,,,0,0,Tesla
1046,Fire Stn 212 PD,2023,September,09/01/2023,,,,,false,,,,,0,0,Tesla
1047,Fire Stn 219,2023,September,09/01/2023,,,,,false,,,,,0,0,City
1048,Fire Stn 220,2023,September,09/01/2023,,,,,false,,,,,0,0,City
1049,PD Fiesta Substn,2023,September,09/01/2023,,,,,false,,,,,0,0,Tesla
1050,RM Multigen,2023,September,09/01/2023,,,,,false,,,,,0,0,Tesla
1051,RM PD,2023,September,09/01/2023,,,,,false,,,,,0,0,Tesla
1052,Solfocus,2023,September,09/01/2023,,,,,false,,,,,0,0,City
1053,Solid Waste HHM,2023,September,09/01/2023,,,,,false,,,,,0,0,City
1054,EMSC and RM Library,2023,October,10/01/2023,,,,,true,,,,,0,0,Tesla
1055,Fire Stn 212 PD,2023,October,10/01/2023,,,,,false,,,,,0,0,Tesla
1056,Fire Stn 219,2023,October,10/01/2023,,,,,false,,,,,0,0,City
1057,Fire Stn 220,2023,October,10/01/2023,,,,,false,,,,,0,0,City
1058,PD Fiesta Substn,2023,October,10/01/2023,,,,,false,,,,,0,0,Tesla
1059,RM Multigen,2023,October,10/01/2023,,,,,false,,,,,0,0,Tesla
1060,RM PD,2023,October,10/01/2023,,,,,false,,,,,0,0,Tesla
1061,Solfocus,2023,October,10/01/2023,,,,,false,,,,,0,0,City
1062,Solid Waste HHM,2023,October,10/01/2023,,,,,false,,,,,0,0,City
1063,EMSC and RM Library,2023,November,11/01/2023,,,,,true,,,,,0,0,Tesla
1064,Fire Stn 212 PD,2023,November,11/01/2023,,,,,false,,,,,0,0,Tesla
1065,Fire Stn 219,2023,November,11/01/2023,,,,,false,,,,,0,0,City
1066,Fire Stn 220,2023,November,11/01/2023,,,,,false,,,,,0,0,City
1067,PD Fiesta Substn,2023,November,11/01/2023,,,,,false,,,,,0,0,Tesla
1068,RM Multigen,2023,November,11/01/2023,,,,,false,,,,,0,0,Tesla
1069,RM PD,2023,November,11/01/2023,,,,,false,,,,,0,0,Tesla
1070,Solfocus,2023,November,11/01/2023,,,,,false,,,,,0,0,City
1071,Solid Waste HHM,2023,November,11/01/2023,,,,,false,,,,,0,0,City
1072,EMSC and RM Library,2023,December,12/01/2023,,,,,true,,,,,0,0,Tesla
1073,Fire Stn 212 PD,2023,December,12/01/2023,,,,,false,,,,,0,0,Tesla
1074,Fire Stn 219,2023,December,12/01/2023,,,,,false,,,,,0,0,City
1075,Fire Stn 220,2023,December,12/01/2023,,,,,false,,,,,0,0,City
1076,PD Fiesta Substn,2023,December,12/01/2023,,,,,false,,,,,0,0,Tesla
1077,RM Multigen,2023,December,12/01/2023,,,,,false,,,,,0,0,Tesla
1078,RM PD,2023,December,12/01/2023,,,,,false,,,,,0,0,Tesla
1079,Solfocus,2023,December,12/01/2023,,,,,false,,,,,0,0,City
1080,Solid Waste HHM,2023,December,12/01/2023,,,,,false,,,,,0,0,City
1081,EMSC and RM Library,2024,January,01/01/2024,,,,,true,,,,,0,0,Tesla
1082,Fire Stn 212 PD,2024,January,01/01/2024,,,,,false,,,,,0,0,Tesla
1083,Fire Stn 219,2024,January,01/01/2024,,,,,false,,,,,0,0,City
1084,Fire Stn 220,2024,January,01/01/2024,,,,,false,,,,,0,0,City
1085,PD Fiesta Substn,2024,January,01/01/2024,,,,,false,,,,,0,0,Tesla
1086,RM Multigen,2024,January,01/01/2024,,,,,false,,,,,0,0,Tesla
1087,RM PD,2024,January,01/01/2024,,,,,false,,,,,0,0,Tesla
1088,Solfocus,2024,January,01/01/2024,,,,,false,,,,,0,0,City
1089,Solid Waste HHM,2024,January,01/01/2024,,,,,false,,,,,0,0,City
1090,EMSC and RM Library,2024,February,02/01/2024,,,,,true,,,,,0,0,Tesla
1091,Fire Stn 212 PD,2024,February,02/01/2024,,,,,false,,,,,0,0,Tesla
1092,Fire Stn 223,2024,February,02/01/2024,,,,,false,,,,,0,0,City
1093,Fire Stn 224,2024,February,02/01/2024,,,,,false,,,,,0,0,City
1094,PD Fiesta Substn,2024,February,02/01/2024,,,,,false,,,,,0,0,Tesla
1095,RM Multigen,2024,February,02/01/2024,,,,,false,,,,,0,0,Tesla
1096,RM PD,2024,February,02/01/2024,,,,,false,,,,,0,0,Tesla
1097,Solfocus,2024,February,02/01/2024,,,,,false,,,,,0,0,City
1098,Solid Waste HHM,2024,February,02/01/2024,,,,,false,,,,,0,0,City
1099,EMSC and RM Library,2024,March,03/01/2024,,,,,true,,,,,0,0,Tesla
1100,Fire Stn 212 PD,2024,March,03/01/2024,,,,,false,,,,,0,0,Tesla
1101,Fire Stn 221,2024,March,03/01/2024,,,,,false,,,,,0,0,City
1102,Fire Stn 222,2024,March,03/01/2024,,,,,false,,,,,0,0,City
1103,PD Fiesta Substn,2024,March,03/01/2024,,,,,false,,,,,0,0,Tesla
1104,RM Multigen,2024,March,03/01/2024,,,,,false,,,,,0,0,Tesla
1105,RM PD,2024,March,03/01/2024,,,,,false,,,,,0,0,Tesla
1106,Solfocus,2024,March,03/01/2024,,,,,false,,,,,0,0,City
1107,Solid Waste HHM,2024,March,03/01/2024,,,,,false,,,,,0,0,City
1108,EMSC and RM Library,2024,April,04/01/2024,,,,,true,,,,,0,0,Tesla
1109,Fire Stn 212 PD,2024,April,04/01/2024,,,,,false,,,,,0,0,Tesla
1110,Fire Stn 219,2024,April,04/01/2024,,,,,false,,,,,0,0,City
1111,Fire Stn 220,2024,April,04/01/2024,,,,,false,,,,,0,0,City
1112,PD Fiesta Substn,2024,April,04/01/2024,,,,,false,,,,,0,0,Tesla
1113,RM Multigen,2024,April,04/01/2024,,,,,false,,,,,0,0,Tesla
1114,RM PD,2024,April,04/01/2024,,,,,false,,,,,0,0,Tesla
1115,Solfocus,2024,April,04/01/2024,,,,,false,,,,,0,0,City
1116,Solid Waste HHM,2024,April,04/01/2024,,,,,false,,,,,0,0,City
1117,EMSC and RM Library,2024,May,05/01/2024,,,,,true,,,,,0,0,Tesla
1118,Fire Stn 212 PD,2024,May,05/01/2024,,,,,false,,,,,0,0,Tesla
1119,Fire Stn 219,2024,May,05/01/2024,,,,,false,,,,,0,0,City
1120,Fire Stn 220,2024,May,05/01/2024,,,,,false,,,,,0,0,City
1121,PD Fiesta Substn,2024,May,05/01/2024,,,,,false,,,,,0,0,Tesla
1122,RM Multigen,2024,May,05/01/2024,,,,,false,,,,,0,0,Tesla
1123,RM PD,2024,May,05/01/2024,,,,,false,,,,,0,0,Tesla
1124,Solfocus,2024,May,05/01/2024,,,,,false,,,,,0,0,City
1125,Solid Waste HHM,2024,May,05/01/2024,,,,,false,,,,,0,0,City
1126,EMSC and RM Library,2024,June,06/01/2024,,,,,true,,,,,0,0,Tesla
1127,Fire Stn 212 PD,2024,June,06/01/2024,,,,,false,,,,,0,0,Tesla
1128,Fire Stn 219,2024,June,06/01/2024,,,,,false,,,,,0,0,City
1129,Fire Stn 220,2024,June,06/01/2024,,,,,false,,,,,0,0,City
1130,PD Fiesta Substn,2024,June,06/01/2024,,,,,false,,,,,0,0,Tesla
1131,RM Multigen,2024,June,06/01/2024,,,,,false,,,,,0,0,Tesla
1132,RM PD,2024,June,06/01/2024,,,,,false,,,,,0,0,Tesla
1133,Solfocus,2024,June,06/01/2024,,,,,false,,,,,0,0,City
1134,Solid Waste HHM,2024,June,06/01/2024,,,,,false,,,,,0,0,City
1135,EMSC and RM Library,2024,July,07/01/2024,,,,,true,,,,,0,0,Tesla
1136,Fire Stn 212 PD,2024,July,07/01/2024,,,,,false,,,,,0,0,Tesla
1137,Fire Stn 219,2024,July,07/01/2024,,,,,false,,,,,0,0,City
1138,Fire Stn 220,2024,July,07/01/2024,,,,,false,,,,,0,0,City
1139,PD Fiesta Substn,2024,July,07/01/2024,,,,,false,,,,,0,0,Tesla
1140,RM Multigen,2024,July,07/01/2024,,,,,false,,,,,0,0,Tesla
1141,RM PD,2024,July,07/01/2024,,,,,false,,,,,0,0,Tesla
1142,Solfocus,2024,July,07/01/2024,,,,,false,,,,,0,0,City
1143,Solid Waste HHM,2024,July,07/01/2024,,,,,false,,,,,0,0,City
1144,EMSC and RM Library,2024,August,08/01/2024,,,,,true,,,,,0,0,Tesla
1145,Fire Stn 212 PD,2024,August,08/01/2024,,,,,false,,,,,0,0,Tesla
1146,Fire Stn 219,2024,August,08/01/2024,,,,,false,,,,,0,0,City
1147,Fire Stn 220,2024,August,08/01/2024,,,,,false,,,,,0,0,City
1148,PD Fiesta Substn,2024,August,08/01/2024,,,,,false,,,,,0,0,Tesla
1149,RM Multigen,2024,August,08/01/2024,,,,,false,,,,,0,0,Tesla
1150,RM PD,2024,August,08/01/2024,,,,,false,,,,,0,0,Tesla
1151,Solfocus,2024,August,08/01/2024,,,,,false,,,,,0,0,City
1152,Solid Waste HHM,2024,August,08/01/2024,,,,,false,,,,,0,0,City
1153,EMSC and RM Library,2024,September,09/01/2024,,,,,true,,,,,0,0,Tesla
1154,Fire Stn 212 PD,2024,September,09/01/2024,,,,,false,,,,,0,0,Tesla
1155,Fire Stn 219,2024,September,09/01/2024,,,,,false,,,,,0,0,City
1156,Fire Stn 220,2024,September,09/01/2024,,,,,false,,,,,0,0,City
1157,PD Fiesta Substn,2024,September,09/01/2024,,,,,false,,,,,0,0,Tesla
1158,RM Multigen,2024,September,09/01/2024,,,,,false,,,,,0,0,Tesla
1159,RM PD,2024,September,09/01/2024,,,,,false,,,,,0,0,Tesla
1160,Solfocus,2024,September,09/01/2024,,,,,false,,,,,0,0,City
1161,Solid Waste HHM,2024,September,09/01/2024,,,,,false,,,,,0,0,City
1162,EMSC and RM Library,2024,October,10/01/2024,,,,,true,,,,,0,0,Tesla
1163,Fire Stn 212 PD,2024,October,10/01/2024,,,,,false,,,,,0,0,Tesla
1164,Fire Stn 219,2024,October,10/01/2024,,,,,false,,,,,0,0,City
1165,Fire Stn 220,2024,October,10/01/2024,,,,,false,,,,,0,0,City
1166,PD Fiesta Substn,2024,October,10/01/2024,,,,,false,,,,,0,0,Tesla
1167,RM Multigen,2024,October,10/01/2024,,,,,false,,,,,0,0,Tesla
1168,RM PD,2024,October,10/01/2024,,,,,false,,,,,0,0,Tesla
1169,Solfocus,2024,October,10/01/2024,,,,,false,,,,,0,0,City
1170,Solid Waste HHM,2024,October,10/01/2024,,,,,false,,,,,0,0,City
1171,EMSC and RM Library,2024,November,11/01/2024,,,,,true,,,,,0,0,Tesla
1172,Fire Stn 212 PD,2024,November,11/01/2024,,,,,false,,,,,0,0,Tesla
1173,Fire Stn 219,2024,November,11/01/2024,,,,,false,,,,,0,0,City
1174,Fire Stn 220,2024,November,11/01/2024,,,,,false,,,,,0,0,City
1175,PD Fiesta Substn,2024,November,11/01/2024,,,,,false,,,,,0,0,Tesla
1176,RM Multigen,2024,November,11/01/2024,,,,,false,,,,,0,0,Tesla
1177,RM PD,2024,November,11/01/2024,,,,,false,,,,,0,0,Tesla
1178,Solfocus,2024,November,11/01/2024,,,,,false,,,,,0,0,City
1179,Solid Waste HHM,2024,November,11/01/2024,,,,,false,,,,,0,0,City
1180,EMSC and RM Library,2024,December,12/01/2024,,,,,true,,,,,0,0,Tesla
1181,Fire Stn 212 PD,2024,December,12/01/2024,,,,,false,,,,,0,0,Tesla
1182,Fire Stn 219,2024,December,12/01/2024,,,,,false,,,,,0,0,City
1183,Fire Stn 220,2024,December,12/01/2024,,,,,false,,,,,0,0,City
1184,PD Fiesta Substn,2024,December,12/01/2024,,,,,false,,,,,0,0,Tesla
1185,RM Multigen,2024,December,12/01/2024,,,,,false,,,,,0,0,Tesla
1186,RM PD,2024,December,12/01/2024,,,,,false,,,,,0,0,Tesla
1187,Solfocus,2024,December,12/01/2024,,,,,false,,,,,0,0,City
1188,Solid Waste HHM,2024,December,12/01/2024,,,,,false,,,,,0,0,City
1189,EMSC and RM Library,2025,January,01/01/2025,,,,,true,,,,,0,0,Tesla
1190,Fire Stn 212 PD,2025,January,01/01/2025,,,,,false,,,,,0,0,Tesla
1191,Fire Stn 219,2025,January,01/01/2025,,,,,false,,,,,0,0,City
1192,Fire Stn 220,2025,January,01/01/2025,,,,,false,,,,,0,0,City
1193,PD Fiesta Substn,2025,January,01/01/2025,,,,,false,,,,,0,0,Tesla
1194,RM Multigen,2025,January,01/01/2025,,,,,false,,,,,0,0,Tesla
1195,RM PD,2025,January,01/01/2025,,,,,false,,,,,0,0,Tesla
1196,Solfocus,2025,January,01/01/2025,,,,,false,,,,,0,0,City
1197,Solid Waste HHM,2025,January,01/01/2025,,,,,false,,,,,0,0,City
